"Level.4","CellId","ImageId"
"Cytotoxic",21808,"image_1"
"Cytotoxic",21809,"image_1"
"Cytotoxic",21810,"image_1"
"Cytotoxic",21811,"image_1"
"Cytotoxic",21812,"image_1"
"Cytotoxic",21813,"image_1"
"Reg",21814,"image_1"
"Cytotoxic",21815,"image_1"
"Cytotoxic",21816,"image_1"
"Cytotoxic",21817,"image_1"
"Cytotoxic",21818,"image_1"
"Cytotoxic",21819,"image_1"
"Cytotoxic",21820,"image_1"
"Cytotoxic",21821,"image_1"
"Cytotoxic",21822,"image_1"
"Cytotoxic",21823,"image_1"
"Cytotoxic",21824,"image_1"
"Cytotoxic",21825,"image_1"
"Cytotoxic",21826,"image_1"
"Cytotoxic",21827,"image_1"
"Cytotoxic",21828,"image_1"
"Cytotoxic",21829,"image_1"
"Cytotoxic",21830,"image_1"
"Cytotoxic",21831,"image_1"
"Cytotoxic",21832,"image_1"
"Cytotoxic",21833,"image_1"
"Cytotoxic",21834,"image_1"
"Cytotoxic",21835,"image_1"
"Cytotoxic",21836,"image_1"
"Cytotoxic",21837,"image_1"
"Cytotoxic",21838,"image_1"
"Cytotoxic",21839,"image_1"
"Reg",21840,"image_1"
"other",21841,"image_1"
"Cytotoxic",21842,"image_1"
"Cytotoxic",21843,"image_1"
"Cytotoxic",21844,"image_1"
"Cytotoxic",21845,"image_1"
"Cytotoxic",21846,"image_1"
"Cytotoxic",21847,"image_1"
"Cytotoxic",21848,"image_1"
"Cytotoxic",21849,"image_1"
"Cytotoxic",21850,"image_1"
"Cytotoxic",21851,"image_1"
"Cytotoxic",21852,"image_1"
"Cytotoxic",21853,"image_1"
"Cytotoxic",21854,"image_1"
"Cytotoxic",21855,"image_1"
"Cytotoxic",21856,"image_1"
"Cytotoxic",21857,"image_1"
"Cytotoxic",21858,"image_1"
"Cytotoxic",21859,"image_1"
"Cytotoxic",21860,"image_1"
"Cytotoxic",21861,"image_1"
"Cytotoxic",21862,"image_1"
"Cytotoxic",21863,"image_1"
"Cytotoxic",21864,"image_1"
"Cytotoxic",21865,"image_1"
"Cytotoxic",21866,"image_1"
"Cytotoxic",21867,"image_1"
"Cytotoxic",21868,"image_1"
"Cytotoxic",21869,"image_1"
"Cytotoxic",21870,"image_1"
"Cytotoxic",21871,"image_1"
"Cytotoxic",21872,"image_1"
"Cytotoxic",21873,"image_1"
"Cytotoxic",21874,"image_1"
"Cytotoxic",21875,"image_1"
"Cytotoxic",21876,"image_1"
"Cytotoxic",21877,"image_1"
"Cytotoxic",21878,"image_1"
"Cytotoxic",21879,"image_1"
"Cytotoxic",21880,"image_1"
"Cytotoxic",21881,"image_1"
"Cytotoxic",21882,"image_1"
"Cytotoxic",21883,"image_1"
"Cytotoxic",21884,"image_1"
"Cytotoxic",21885,"image_1"
"Cytotoxic",21886,"image_1"
"Cytotoxic",21887,"image_1"
"Cytotoxic",21888,"image_1"
"Cytotoxic",21889,"image_1"
"Cytotoxic",21890,"image_1"
"Cytotoxic",21891,"image_1"
"Cytotoxic",21892,"image_1"
"Cytotoxic",21893,"image_1"
"Cytotoxic",21894,"image_1"
"Reg",21895,"image_1"
"Reg",21896,"image_1"
"Reg",21897,"image_1"
"Cytotoxic",21898,"image_1"
"Cytotoxic",21899,"image_1"
"Cytotoxic",21900,"image_1"
"Cytotoxic",21901,"image_1"
"Cytotoxic",21902,"image_1"
"Cytotoxic",21903,"image_1"
"Reg",21904,"image_1"
"Cytotoxic",21905,"image_1"
"Cytotoxic",21906,"image_1"
"Cytotoxic",21907,"image_1"
"Cytotoxic",21908,"image_1"
"Cytotoxic",21909,"image_1"
"Cytotoxic",21910,"image_1"
"Reg",21911,"image_1"
"Cytotoxic",21912,"image_1"
"Reg",21913,"image_1"
"Reg",21914,"image_1"
"Cytotoxic",21915,"image_1"
"Cytotoxic",21916,"image_1"
"Reg",21917,"image_1"
"Cytotoxic",21918,"image_1"
"Reg",21919,"image_1"
"Cytotoxic",21920,"image_1"
"Cytotoxic",21921,"image_1"
"Cytotoxic",21922,"image_1"
"Cytotoxic",21923,"image_1"
"Cytotoxic",21924,"image_1"
"Cytotoxic",21925,"image_1"
"Cytotoxic",21926,"image_1"
"Cytotoxic",21927,"image_1"
"Cytotoxic",21928,"image_1"
"Cytotoxic",21929,"image_1"
"Reg",21930,"image_1"
"Cytotoxic",21931,"image_1"
"Cytotoxic",21932,"image_1"
"Cytotoxic",21933,"image_1"
"Cytotoxic",21934,"image_1"
"Cytotoxic",21935,"image_1"
"Cytotoxic",21936,"image_1"
"Cytotoxic",21937,"image_1"
"Cytotoxic",21938,"image_1"
"Reg",21939,"image_1"
"Cytotoxic",21940,"image_1"
"Cytotoxic",21941,"image_1"
"Cytotoxic",21942,"image_1"
"Cytotoxic",21943,"image_1"
"Cytotoxic",21944,"image_1"
"Reg",21945,"image_1"
"Cytotoxic",21946,"image_1"
"Cytotoxic",21947,"image_1"
"Cytotoxic",21948,"image_1"
"Cytotoxic",21949,"image_1"
"Reg",21950,"image_1"
"Reg",21951,"image_1"
"Cytotoxic",21952,"image_1"
"Cytotoxic",21953,"image_1"
"Cytotoxic",21954,"image_1"
"Reg",21955,"image_1"
"Cytotoxic",21956,"image_1"
"Cytotoxic",21957,"image_1"
"Cytotoxic",21958,"image_1"
"Cytotoxic",21959,"image_1"
"Cytotoxic",21960,"image_1"
"Cytotoxic",21961,"image_1"
"Cytotoxic",21962,"image_1"
"Tumor Cells",21963,"image_1"
"Cytotoxic",21964,"image_1"
"Cytotoxic",21965,"image_1"
"Cytotoxic",21966,"image_1"
"Cytotoxic",21967,"image_1"
"Cytotoxic",21968,"image_1"
"Cytotoxic",21969,"image_1"
"Cytotoxic",21970,"image_1"
"Cytotoxic",21971,"image_1"
"Cytotoxic",21972,"image_1"
"Cytotoxic",21973,"image_1"
"Cytotoxic",21974,"image_1"
"Cytotoxic",21975,"image_1"
"Cytotoxic",21976,"image_1"
"Cytotoxic",21977,"image_1"
"Cytotoxic",21978,"image_1"
"Cytotoxic",21979,"image_1"
"Cytotoxic",21980,"image_1"
"Cytotoxic",21981,"image_1"
"Cytotoxic",21982,"image_1"
"Cytotoxic",21983,"image_1"
"Cytotoxic",21984,"image_1"
"Cytotoxic",21985,"image_1"
"Cytotoxic",21986,"image_1"
"Cytotoxic",21987,"image_1"
"Cytotoxic",21988,"image_1"
"Cytotoxic",21989,"image_1"
"Cytotoxic",21990,"image_1"
"Cytotoxic",21991,"image_1"
"Cytotoxic",21992,"image_1"
"Cytotoxic",21993,"image_1"
"other",21994,"image_1"
"Cytotoxic",21995,"image_1"
"Cytotoxic",21996,"image_1"
"Cytotoxic",21997,"image_1"
"Cytotoxic",21998,"image_1"
"Cytotoxic",21999,"image_1"
"Cytotoxic",22000,"image_1"
"Cytotoxic",22001,"image_1"
"Cytotoxic",22002,"image_1"
"Cytotoxic",22003,"image_1"
"Cytotoxic",22004,"image_1"
"Cytotoxic",22005,"image_1"
"Cytotoxic",22006,"image_1"
"Cytotoxic",22007,"image_1"
"Cytotoxic",22008,"image_1"
"Cytotoxic",22009,"image_1"
"Reg",22010,"image_1"
"Cytotoxic",22011,"image_1"
"Cytotoxic",22012,"image_1"
"other",22013,"image_1"
"Cytotoxic",22014,"image_1"
"Cytotoxic",22015,"image_1"
"other",22016,"image_1"
"Cytotoxic",22017,"image_1"
"Cytotoxic",22018,"image_1"
"Cytotoxic",22019,"image_1"
"Cytotoxic",22020,"image_1"
"Cytotoxic",22021,"image_1"
"Reg",22022,"image_1"
"Cytotoxic",22023,"image_1"
"Cytotoxic",22024,"image_1"
"Cytotoxic",22025,"image_1"
"Cytotoxic",22026,"image_1"
"Cytotoxic",22027,"image_1"
"Cytotoxic",22028,"image_1"
"Cytotoxic",22029,"image_1"
"Cytotoxic",22030,"image_1"
"Cytotoxic",22031,"image_1"
"Reg",22032,"image_1"
"Cytotoxic",22033,"image_1"
"Cytotoxic",22034,"image_1"
"Cytotoxic",22035,"image_1"
"Cytotoxic",22036,"image_1"
"Cytotoxic",22037,"image_1"
"Cytotoxic",22038,"image_1"
"Cytotoxic",22039,"image_1"
"Cytotoxic",22040,"image_1"
"Cytotoxic",22041,"image_1"
"Cytotoxic",22042,"image_1"
"Cytotoxic",22043,"image_1"
"Cytotoxic",22044,"image_1"
"Cytotoxic",22045,"image_1"
"Cytotoxic",22046,"image_1"
"Cytotoxic",22047,"image_1"
"Cytotoxic",22048,"image_1"
"Cytotoxic",22049,"image_1"
"Cytotoxic",22050,"image_1"
"Tumor Cells",22051,"image_1"
"Cytotoxic",22052,"image_1"
"Cytotoxic",22053,"image_1"
"Cytotoxic",22054,"image_1"
"Cytotoxic",22055,"image_1"
"Cytotoxic",22056,"image_1"
"Cytotoxic",22057,"image_1"
"Cytotoxic",22058,"image_1"
"Cytotoxic",22059,"image_1"
"Cytotoxic",22060,"image_1"
"Cytotoxic",22061,"image_1"
"Cytotoxic",22062,"image_1"
"Reg",22063,"image_1"
"Cytotoxic",22064,"image_1"
"Cytotoxic",22065,"image_1"
"Reg",22066,"image_1"
"Cytotoxic",22067,"image_1"
"Cytotoxic",22068,"image_1"
"Cytotoxic",22069,"image_1"
"Cytotoxic",22070,"image_1"
"Cytotoxic",22071,"image_1"
"Cytotoxic",22072,"image_1"
"Cytotoxic",22073,"image_1"
"Cytotoxic",22074,"image_1"
"Cytotoxic",22075,"image_1"
"Cytotoxic",22076,"image_1"
"Cytotoxic",22077,"image_1"
"Cytotoxic",22078,"image_1"
"Tumor Cells",22079,"image_1"
"Cytotoxic",22080,"image_1"
"Cytotoxic",22081,"image_1"
"Cytotoxic",22082,"image_1"
"Cytotoxic",22083,"image_1"
"Cytotoxic",22084,"image_1"
"Cytotoxic",22085,"image_1"
"Reg",22086,"image_1"
"Cytotoxic",22087,"image_1"
"Cytotoxic",22088,"image_1"
"Cytotoxic",22089,"image_1"
"Reg",22090,"image_1"
"Cytotoxic",22091,"image_1"
"Cytotoxic",22092,"image_1"
"Tumor Cells",22093,"image_1"
"Cytotoxic",22094,"image_1"
"Cytotoxic",22095,"image_1"
"Cytotoxic",22096,"image_1"
"Cytotoxic",22097,"image_1"
"Cytotoxic",22098,"image_1"
"Cytotoxic",22099,"image_1"
"Cytotoxic",22100,"image_1"
"Cytotoxic",22101,"image_1"
"Cytotoxic",22102,"image_1"
"Cytotoxic",22103,"image_1"
"Cytotoxic",22104,"image_1"
"Reg",22105,"image_1"
"Tumor Cells",22106,"image_1"
"Cytotoxic",22107,"image_1"
"Cytotoxic",22108,"image_1"
"Cytotoxic",22109,"image_1"
"Tumor Cells",22110,"image_1"
"Cytotoxic",22111,"image_1"
"Cytotoxic",22112,"image_1"
"Reg",22113,"image_1"
"Cytotoxic",22114,"image_1"
"Cytotoxic",22115,"image_1"
"Cytotoxic",22116,"image_1"
"Cytotoxic",22117,"image_1"
"Cytotoxic",22118,"image_1"
"Reg",22119,"image_1"
"Cytotoxic",22120,"image_1"
"Reg",22121,"image_1"
"Cytotoxic",22122,"image_1"
"Reg",22123,"image_1"
"Cytotoxic",22124,"image_1"
"Cytotoxic",22125,"image_1"
"Cytotoxic",22126,"image_1"
"Cytotoxic",22127,"image_1"
"Cytotoxic",22128,"image_1"
"Cytotoxic",22129,"image_1"
"Cytotoxic",22130,"image_1"
"Reg",22131,"image_1"
"Cytotoxic",22132,"image_1"
"Cytotoxic",22133,"image_1"
"Cytotoxic",22134,"image_1"
"Cytotoxic",22135,"image_1"
"Reg",22136,"image_1"
"Cytotoxic",22137,"image_1"
"Cytotoxic",22138,"image_1"
"Cytotoxic",22139,"image_1"
"Cytotoxic",22140,"image_1"
"Cytotoxic",22141,"image_1"
"Cytotoxic",22142,"image_1"
"Reg",22143,"image_1"
"Cytotoxic",22144,"image_1"
"Cytotoxic",22145,"image_1"
"Cytotoxic",22146,"image_1"
"Cytotoxic",22147,"image_1"
"Cytotoxic",22148,"image_1"
"Cytotoxic",22149,"image_1"
"Cytotoxic",22150,"image_1"
"Reg",22151,"image_1"
"Reg",22152,"image_1"
"Reg",22153,"image_1"
"Cytotoxic",22154,"image_1"
"Reg",22155,"image_1"
"Cytotoxic",22156,"image_1"
"Cytotoxic",22157,"image_1"
"Reg",22158,"image_1"
"Cytotoxic",22159,"image_1"
"Cytotoxic",22160,"image_1"
"Cytotoxic",22161,"image_1"
"Reg",22162,"image_1"
"Cytotoxic",22163,"image_1"
"other",22164,"image_1"
"Cytotoxic",22165,"image_1"
"Cytotoxic",22166,"image_1"
"Cytotoxic",22167,"image_1"
"Cytotoxic",22168,"image_1"
"Reg",22169,"image_1"
"Cytotoxic",22170,"image_1"
"Reg",22171,"image_1"
"other",22172,"image_1"
"Cytotoxic",22173,"image_1"
"other",22174,"image_1"
"Cytotoxic",22175,"image_1"
"Cytotoxic",22176,"image_1"
"Cytotoxic",22177,"image_1"
"Cytotoxic",22178,"image_1"
"Cytotoxic",22179,"image_1"
"Cytotoxic",22180,"image_1"
"Reg",22181,"image_1"
"Cytotoxic",22182,"image_1"
"Reg",22183,"image_1"
"Cytotoxic",22184,"image_1"
"Reg",22185,"image_1"
"Cytotoxic",22186,"image_1"
"Reg",22187,"image_1"
"Cytotoxic",22188,"image_1"
"Cytotoxic",22189,"image_1"
"Cytotoxic",22190,"image_1"
"Cytotoxic",22191,"image_1"
"Reg",22192,"image_1"
"Cytotoxic",22193,"image_1"
"Cytotoxic",22194,"image_1"
"other",22195,"image_1"
"Cytotoxic",22196,"image_1"
"Cytotoxic",22197,"image_1"
"Cytotoxic",22198,"image_1"
"other",22199,"image_1"
"Cytotoxic",22200,"image_1"
"Cytotoxic",22201,"image_1"
"Cytotoxic",22202,"image_1"
"other",22203,"image_1"
"Cytotoxic",22204,"image_1"
"Cytotoxic",22205,"image_1"
"Cytotoxic",22206,"image_1"
"Cytotoxic",22207,"image_1"
"Reg",22208,"image_1"
"Cytotoxic",22209,"image_1"
"Cytotoxic",22210,"image_1"
"Cytotoxic",22211,"image_1"
"Cytotoxic",22212,"image_1"
"Cytotoxic",22213,"image_1"
"Cytotoxic",22214,"image_1"
"Cytotoxic",22215,"image_1"
"Cytotoxic",22216,"image_1"
"Cytotoxic",22217,"image_1"
"other",22218,"image_1"
"other",22219,"image_1"
"Cytotoxic",22220,"image_1"
"Cytotoxic",22221,"image_1"
"Cytotoxic",22222,"image_1"
"Cytotoxic",22223,"image_1"
"Reg",22224,"image_1"
"Reg",22225,"image_1"
"Cytotoxic",22226,"image_1"
"Cytotoxic",22227,"image_1"
"Cytotoxic",22228,"image_1"
"Cytotoxic",22229,"image_1"
"Cytotoxic",22230,"image_1"
"Cytotoxic",22231,"image_1"
"Cytotoxic",22232,"image_1"
"Cytotoxic",22233,"image_1"
"Cytotoxic",22234,"image_1"
"Cytotoxic",22235,"image_1"
"Reg",22236,"image_1"
"Cytotoxic",22237,"image_1"
"Cytotoxic",22238,"image_1"
"Cytotoxic",22239,"image_1"
"Cytotoxic",22240,"image_1"
"Cytotoxic",22241,"image_1"
"Cytotoxic",22242,"image_1"
"Cytotoxic",22243,"image_1"
"Reg",22244,"image_1"
"Cytotoxic",22245,"image_1"
"Cytotoxic",22246,"image_1"
"Reg",22247,"image_1"
"Cytotoxic",22248,"image_1"
"Cytotoxic",22249,"image_1"
"Reg",22250,"image_1"
"Cytotoxic",22251,"image_1"
"Cytotoxic",22252,"image_1"
"Cytotoxic",22253,"image_1"
"Cytotoxic",22254,"image_1"
"Cytotoxic",22255,"image_1"
"Cytotoxic",22256,"image_1"
"other",22257,"image_1"
"Cytotoxic",22258,"image_1"
"Cytotoxic",22259,"image_1"
"Cytotoxic",22260,"image_1"
"Cytotoxic",22261,"image_1"
"Tumor Cells",22262,"image_1"
"Cytotoxic",22263,"image_1"
"Cytotoxic",22264,"image_1"
"Cytotoxic",22265,"image_1"
"Cytotoxic",22266,"image_1"
"Cytotoxic",22267,"image_1"
"Cytotoxic",22268,"image_1"
"Reg",22269,"image_1"
"Cytotoxic",22270,"image_1"
"Reg",22271,"image_1"
"Tumor Cells",22272,"image_1"
"Cytotoxic",22273,"image_1"
"Cytotoxic",22274,"image_1"
"Cytotoxic",22275,"image_1"
"Cytotoxic",22276,"image_1"
"Cytotoxic",22277,"image_1"
"Cytotoxic",22278,"image_1"
"Cytotoxic",22279,"image_1"
"Cytotoxic",22280,"image_1"
"Cytotoxic",22281,"image_1"
"Cytotoxic",22282,"image_1"
"Cytotoxic",22283,"image_1"
"Cytotoxic",22284,"image_1"
"Cytotoxic",22285,"image_1"
"Cytotoxic",22286,"image_1"
"Cytotoxic",22287,"image_1"
"Cytotoxic",22288,"image_1"
"Cytotoxic",22289,"image_1"
"Cytotoxic",22290,"image_1"
"Reg",22291,"image_1"
"Cytotoxic",22292,"image_1"
"Cytotoxic",22293,"image_1"
"Cytotoxic",22294,"image_1"
"Cytotoxic",22295,"image_1"
"Cytotoxic",22296,"image_1"
"Cytotoxic",22297,"image_1"
"Cytotoxic",22298,"image_1"
"Cytotoxic",22299,"image_1"
"Reg",22300,"image_1"
"Cytotoxic",22301,"image_1"
"Cytotoxic",22302,"image_1"
"other",22303,"image_1"
"Cytotoxic",22304,"image_1"
"Cytotoxic",22305,"image_1"
"Cytotoxic",22306,"image_1"
"Cytotoxic",22307,"image_1"
"Cytotoxic",22308,"image_1"
"Cytotoxic",22309,"image_1"
"Cytotoxic",22310,"image_1"
"Cytotoxic",22311,"image_1"
"Cytotoxic",22312,"image_1"
"Cytotoxic",22313,"image_1"
"Cytotoxic",22314,"image_1"
"Cytotoxic",22315,"image_1"
"Cytotoxic",22316,"image_1"
"Tumor Cells",22317,"image_1"
"Cytotoxic",22318,"image_1"
"Cytotoxic",22319,"image_1"
"Cytotoxic",22320,"image_1"
"Cytotoxic",22321,"image_1"
"Cytotoxic",22322,"image_1"
"Cytotoxic",22323,"image_1"
"Cytotoxic",22324,"image_1"
"Cytotoxic",22325,"image_1"
"Cytotoxic",22326,"image_1"
"Cytotoxic",22327,"image_1"
"Cytotoxic",22328,"image_1"
"Cytotoxic",22329,"image_1"
"other",22330,"image_1"
"Cytotoxic",22331,"image_1"
"Cytotoxic",22332,"image_1"
"Cytotoxic",22333,"image_1"
"Cytotoxic",22334,"image_1"
"Cytotoxic",22335,"image_1"
"Cytotoxic",22336,"image_1"
"Cytotoxic",22337,"image_1"
"Cytotoxic",22338,"image_1"
"other",22339,"image_1"
"Cytotoxic",22340,"image_1"
"Cytotoxic",22341,"image_1"
"Cytotoxic",22342,"image_1"
"Cytotoxic",22343,"image_1"
"Cytotoxic",22344,"image_1"
"Cytotoxic",22345,"image_1"
"Cytotoxic",22346,"image_1"
"Cytotoxic",22347,"image_1"
"Cytotoxic",22348,"image_1"
"Cytotoxic",22349,"image_1"
"Cytotoxic",22350,"image_1"
"Cytotoxic",22351,"image_1"
"Cytotoxic",22352,"image_1"
"Cytotoxic",22353,"image_1"
"Cytotoxic",22354,"image_1"
"Cytotoxic",22355,"image_1"
"Cytotoxic",22356,"image_1"
"Cytotoxic",22357,"image_1"
"Cytotoxic",22358,"image_1"
"Cytotoxic",22359,"image_1"
"Cytotoxic",22360,"image_1"
"Cytotoxic",22361,"image_1"
"Cytotoxic",22362,"image_1"
"Cytotoxic",22363,"image_1"
"Tumor Cells",22364,"image_1"
"Cytotoxic",22365,"image_1"
"Cytotoxic",22366,"image_1"
"Cytotoxic",22367,"image_1"
"Cytotoxic",22368,"image_1"
"Cytotoxic",22369,"image_1"
"Cytotoxic",22370,"image_1"
"Cytotoxic",22371,"image_1"
"Cytotoxic",22372,"image_1"
"Cytotoxic",22373,"image_1"
"Cytotoxic",22374,"image_1"
"Cytotoxic",22375,"image_1"
"Cytotoxic",22376,"image_1"
"Cytotoxic",22377,"image_1"
"Cytotoxic",22378,"image_1"
"Cytotoxic",22379,"image_1"
"Cytotoxic",22380,"image_1"
"Cytotoxic",22381,"image_1"
"Cytotoxic",22382,"image_1"
"Cytotoxic",22383,"image_1"
"Cytotoxic",22384,"image_1"
"Cytotoxic",22385,"image_1"
"Cytotoxic",22386,"image_1"
"Cytotoxic",22387,"image_1"
"Cytotoxic",22388,"image_1"
"Cytotoxic",22389,"image_1"
"Cytotoxic",22390,"image_1"
"Cytotoxic",22391,"image_1"
"Cytotoxic",22392,"image_1"
"Cytotoxic",22393,"image_1"
"other",22394,"image_1"
"Cytotoxic",22395,"image_1"
"Cytotoxic",22396,"image_1"
"Cytotoxic",22397,"image_1"
"Reg",22398,"image_1"
"Cytotoxic",22399,"image_1"
"Cytotoxic",22400,"image_1"
"Cytotoxic",22401,"image_1"
"Cytotoxic",22402,"image_1"
"Cytotoxic",22403,"image_1"
"Cytotoxic",22404,"image_1"
"Cytotoxic",22405,"image_1"
"Cytotoxic",22406,"image_1"
"Cytotoxic",22407,"image_1"
"Cytotoxic",22408,"image_1"
"Cytotoxic",22409,"image_1"
"Cytotoxic",22410,"image_1"
"Cytotoxic",22411,"image_1"
"Cytotoxic",22412,"image_1"
"Cytotoxic",22413,"image_1"
"Cytotoxic",22414,"image_1"
"Cytotoxic",22415,"image_1"
"other",22416,"image_1"
"Cytotoxic",22417,"image_1"
"Cytotoxic",22418,"image_1"
"Cytotoxic",22419,"image_1"
"Cytotoxic",22420,"image_1"
"Cytotoxic",22421,"image_1"
"Cytotoxic",22422,"image_1"
"Cytotoxic",22423,"image_1"
"Cytotoxic",22424,"image_1"
"Cytotoxic",22425,"image_1"
"Cytotoxic",22426,"image_1"
"Cytotoxic",22427,"image_1"
"Cytotoxic",22428,"image_1"
"Cytotoxic",22429,"image_1"
"Cytotoxic",22430,"image_1"
"Cytotoxic",22431,"image_1"
"Cytotoxic",22432,"image_1"
"Cytotoxic",22433,"image_1"
"Cytotoxic",22434,"image_1"
"Cytotoxic",22435,"image_1"
"Cytotoxic",22436,"image_1"
"Cytotoxic",22437,"image_1"
"Cytotoxic",22438,"image_1"
"Cytotoxic",22439,"image_1"
"Cytotoxic",22440,"image_1"
"Cytotoxic",22441,"image_1"
"Cytotoxic",22442,"image_1"
"Cytotoxic",22443,"image_1"
"Cytotoxic",22444,"image_1"
"Cytotoxic",22445,"image_1"
"Cytotoxic",22446,"image_1"
"Cytotoxic",22447,"image_1"
"Cytotoxic",22448,"image_1"
"Cytotoxic",22449,"image_1"
"Cytotoxic",22450,"image_1"
"Cytotoxic",22451,"image_1"
"Cytotoxic",22452,"image_1"
"Cytotoxic",22453,"image_1"
"Cytotoxic",22454,"image_1"
"other",22455,"image_1"
"Cytotoxic",22456,"image_1"
"Cytotoxic",22457,"image_1"
"Cytotoxic",22458,"image_1"
"Cytotoxic",22459,"image_1"
"Cytotoxic",22460,"image_1"
"Cytotoxic",22461,"image_1"
"Cytotoxic",22462,"image_1"
"Cytotoxic",22463,"image_1"
"Cytotoxic",22464,"image_1"
"Cytotoxic",22465,"image_1"
"Cytotoxic",22466,"image_1"
"Cytotoxic",22467,"image_1"
"other",22468,"image_1"
"Cytotoxic",22469,"image_1"
"Cytotoxic",22470,"image_1"
"Cytotoxic",22471,"image_1"
"Cytotoxic",22472,"image_1"
"Cytotoxic",22473,"image_1"
"Cytotoxic",22474,"image_1"
"Cytotoxic",22475,"image_1"
"Cytotoxic",22476,"image_1"
"Cytotoxic",22477,"image_1"
"Cytotoxic",22478,"image_1"
"Cytotoxic",22479,"image_1"
"Cytotoxic",22480,"image_1"
"Cytotoxic",22481,"image_1"
"other",22482,"image_1"
"Cytotoxic",22483,"image_1"
"Cytotoxic",22484,"image_1"
"Cytotoxic",22485,"image_1"
"Cytotoxic",22486,"image_1"
"Cytotoxic",22487,"image_1"
"Cytotoxic",22488,"image_1"
"Cytotoxic",22489,"image_1"
"Reg",22490,"image_1"
"Cytotoxic",22491,"image_1"
"Cytotoxic",22492,"image_1"
"Cytotoxic",22493,"image_1"
"Cytotoxic",22494,"image_1"
"Cytotoxic",22495,"image_1"
"Tumor Cells",22496,"image_1"
"Cytotoxic",22497,"image_1"
"Cytotoxic",22498,"image_1"
"Cytotoxic",22499,"image_1"
"Cytotoxic",22500,"image_1"
"Cytotoxic",22501,"image_1"
"Cytotoxic",22502,"image_1"
"Cytotoxic",22503,"image_1"
"Cytotoxic",22504,"image_1"
"Reg",22505,"image_1"
"Cytotoxic",22506,"image_1"
"Reg",22507,"image_1"
"Cytotoxic",22508,"image_1"
"Reg",22509,"image_1"
"Cytotoxic",22510,"image_1"
"Cytotoxic",22511,"image_1"
"Cytotoxic",22512,"image_1"
"Cytotoxic",22513,"image_1"
"Cytotoxic",22514,"image_1"
"Cytotoxic",22515,"image_1"
"Cytotoxic",22516,"image_1"
"Cytotoxic",22517,"image_1"
"Cytotoxic",22518,"image_1"
"Cytotoxic",22519,"image_1"
"Cytotoxic",22520,"image_1"
"Cytotoxic",22521,"image_1"
"Cytotoxic",22522,"image_1"
"Cytotoxic",22523,"image_1"
"Cytotoxic",22524,"image_1"
"Cytotoxic",22525,"image_1"
"Cytotoxic",22526,"image_1"
"Cytotoxic",22527,"image_1"
"Tumor Cells",22528,"image_1"
"Cytotoxic",22529,"image_1"
"Cytotoxic",22530,"image_1"
"Cytotoxic",22531,"image_1"
"Reg",22532,"image_1"
"Cytotoxic",22533,"image_1"
"Cytotoxic",22534,"image_1"
"Cytotoxic",22535,"image_1"
"Cytotoxic",22536,"image_1"
"Cytotoxic",22537,"image_1"
"Cytotoxic",22538,"image_1"
"Cytotoxic",22539,"image_1"
"Cytotoxic",22540,"image_1"
"Cytotoxic",22541,"image_1"
"Cytotoxic",22542,"image_1"
"Cytotoxic",22543,"image_1"
"Cytotoxic",22544,"image_1"
"Cytotoxic",22545,"image_1"
"Cytotoxic",22546,"image_1"
"Cytotoxic",22547,"image_1"
"Cytotoxic",22548,"image_1"
"Cytotoxic",22549,"image_1"
"Cytotoxic",22550,"image_1"
"Cytotoxic",22551,"image_1"
"other",22552,"image_1"
"Cytotoxic",22553,"image_1"
"Cytotoxic",22554,"image_1"
"Cytotoxic",22555,"image_1"
"Cytotoxic",22556,"image_1"
"other",22557,"image_1"
"Reg",22558,"image_1"
"Cytotoxic",22559,"image_1"
"Cytotoxic",22560,"image_1"
"Cytotoxic",22561,"image_1"
"Cytotoxic",22562,"image_1"
"Cytotoxic",22563,"image_1"
"Cytotoxic",22564,"image_1"
"Cytotoxic",22565,"image_1"
"Cytotoxic",22566,"image_1"
"Cytotoxic",22567,"image_1"
"Cytotoxic",22568,"image_1"
"Cytotoxic",22569,"image_1"
"Cytotoxic",22570,"image_1"
"Cytotoxic",22571,"image_1"
"Cytotoxic",22572,"image_1"
"Reg",22573,"image_1"
"Cytotoxic",22574,"image_1"
"Reg",22575,"image_1"
"Cytotoxic",22576,"image_1"
"Cytotoxic",22577,"image_1"
"Cytotoxic",22578,"image_1"
"Cytotoxic",22579,"image_1"
"other",22580,"image_1"
"Cytotoxic",22581,"image_1"
"Cytotoxic",22582,"image_1"
"Cytotoxic",22583,"image_1"
"Cytotoxic",22584,"image_1"
"Tumor Cells",22585,"image_1"
"Cytotoxic",22586,"image_1"
"Cytotoxic",22587,"image_1"
"Cytotoxic",22588,"image_1"
"Reg",22589,"image_1"
"Cytotoxic",22590,"image_1"
"Cytotoxic",22591,"image_1"
"Cytotoxic",22592,"image_1"
"Cytotoxic",22593,"image_1"
"other",22594,"image_1"
"Cytotoxic",22595,"image_1"
"Cytotoxic",22596,"image_1"
"Reg",22597,"image_1"
"Reg",22598,"image_1"
"Reg",22599,"image_1"
"Cytotoxic",22600,"image_1"
"Cytotoxic",22601,"image_1"
"Cytotoxic",22602,"image_1"
"Cytotoxic",22603,"image_1"
"Cytotoxic",22604,"image_1"
"Cytotoxic",22605,"image_1"
"Cytotoxic",22606,"image_1"
"Cytotoxic",22607,"image_1"
